Car_id,Date,Engine,Transmission,Color,Price ($),Body Style,Phone
C_CND_011192,2/5/2023,Double Overhead Camshaft,Auto,Red,15000,Sedan,7669217
C_CND_011193,2/5/2023,Overhead Camshaft,Manual,Pale White,24000,Hatchback,8994207
C_CND_011194,2/5/2023,Overhead Camshaft,Manual,Pale White,41000,Hatchback,6196407
C_CND_011195,2/5/2023,Overhead Camshaft,Manual,Pale White,13000,Hatchback,6113281
C_CND_011196,2/5/2023,Overhead Camshaft,Manual,Red,20000,Sedan,8239792
C_CND_011197,2/5/2023,Overhead Camshaft,Manual,Pale White,14000,Hatchback,7152568
C_CND_011198,2/5/2023,Double Overhead Camshaft,Auto,Pale White,19500,Sedan,6169208
C_CND_011199,2/5/2023,Overhead Camshaft,Manual,Black,43500,Hatchback,7607459
C_CND_011200,2/5/2023,Double Overhead Camshaft,Auto,Black,16000,Passenger,6459560
C_CND_011201,2/5/2023,Double Overhead Camshaft,Auto,Black,22500,Hardtop,7214854
C_CND_011202,2/5/2023,Double Overhead Camshaft,Auto,Black,33000,Hatchback,6869927
C_CND_011203,2/5/2023,Double Overhead Camshaft,Auto,Black,22000,Hardtop,7843466
C_CND_011204,2/5/2023,Overhead Camshaft,Manual,Red,17500,SUV,7398507
C_CND_011205,2/5/2023,Overhead Camshaft,Manual,Black,12000,Passenger,6014795
C_CND_011206,2/5/2023,Overhead Camshaft,Manual,Black,19000,SUV,8977557
C_CND_011207,2/5/2023,Double Overhead Camshaft,Auto,Pale White,32000,Hardtop,7419163
C_CND_011208,2/5/2023,Double Overhead Camshaft,Auto,Red,12500,Sedan,6269425
C_CND_011209,2/5/2023,Overhead Camshaft,Manual,Pale White,22000,Hatchback,8446188
C_CND_011210,2/5/2023,Double Overhead Camshaft,Auto,Pale White,10000,SUV,7630483
C_CND_011211,2/5/2023,Overhead Camshaft,Manual,Black,42000,Passenger,7020075
C_CND_011212,2/5/2023,Double Overhead Camshaft,Auto,Black,18000,Hatchback,6291973
C_CND_011213,2/5/2023,Double Overhead Camshaft,Auto,Pale White,25000,SUV,6144623
C_CND_011214,2/5/2023,Overhead Camshaft,Manual,Red,25000,Sedan,7194125
C_CND_011215,2/5/2023,Overhead Camshaft,Manual,Pale White,14000,SUV,6479552
C_CND_011216,2/5/2023,Double Overhead Camshaft,Auto,Black,41000,Sedan,6518817
C_CND_011217,2/5/2023,Overhead Camshaft,Manual,Red,22000,SUV,6939637
C_CND_011218,2/5/2023,Overhead Camshaft,Manual,Red,34000,Passenger,8621231
C_CND_011219,2/5/2023,Overhead Camshaft,Manual,Pale White,17000,Hardtop,8848926
C_CND_011220,2/5/2023,Double Overhead Camshaft,Auto,Black,33000,Hatchback,6312230
C_CND_011221,2/5/2023,Overhead Camshaft,Manual,Black,18001,Hardtop,8135712
C_CND_011222,2/5/2023,Double Overhead Camshaft,Auto,Red,19000,Sedan,7486077
C_CND_011223,2/5/2023,Double Overhead Camshaft,Auto,Red,33000,Passenger,6859850
C_CND_011224,2/5/2023,Overhead Camshaft,Manual,Red,25000,Hatchback,7992385
C_CND_011225,2/5/2023,Double Overhead Camshaft,Auto,Pale White,12000,Sedan,7969530
C_CND_011226,2/5/2023,Double Overhead Camshaft,Auto,Pale White,17001,Hardtop,7245791
C_CND_011227,2/5/2023,Overhead Camshaft,Manual,Red,22001,Hardtop,8270219
C_CND_011228,2/5/2023,Double Overhead Camshaft,Auto,Red,15551,Hardtop,7375310
C_CND_011229,2/5/2023,Double Overhead Camshaft,Auto,Black,23001,Hardtop,8636441
C_CND_011230,2/5/2023,Double Overhead Camshaft,Auto,Black,27001,Hardtop,6503474
C_CND_011231,2/5/2023,Overhead Camshaft,Manual,Pale White,15500,SUV,7038061
C_CND_011232,2/5/2023,Overhead Camshaft,Manual,Pale White,26001,Hardtop,7732795
C_CND_011233,2/5/2023,Double Overhead Camshaft,Auto,Red,21000,Hatchback,6066414
C_CND_011234,2/5/2023,Double Overhead Camshaft,Auto,Black,9000,Hatchback,7170194
C_CND_011235,2/5/2023,Overhead Camshaft,Manual,Red,25001,Hardtop,6845372
C_CND_011236,2/5/2023,Double Overhead Camshaft,Auto,Red,19001,Sedan,8673283
C_CND_011237,2/5/2023,Double Overhead Camshaft,Auto,Black,27500,Hardtop,8060652
C_CND_011238,2/5/2023,Overhead Camshaft,Manual,Black,51001,Hatchback,6876602
C_CND_011239,2/5/2023,Double Overhead Camshaft,Auto,Black,9001,Passenger,8667306
C_CND_011240,2/5/2023,Double Overhead Camshaft,Auto,Red,24001,Sedan,6810322
C_CND_011241,2/5/2023,Double Overhead Camshaft,Auto,Pale White,31001,Hatchback,6112519
C_CND_011242,2/5/2023,Overhead Camshaft,Manual,Pale White,14001,SUV,6291874
C_CND_011243,2/5/2023,Double Overhead Camshaft,Auto,Pale White,46651,Passenger,7922453
C_CND_011244,2/5/2023,Overhead Camshaft,Manual,Pale White,16501,SUV,8063400
C_CND_011245,2/5/2023,Double Overhead Camshaft,Auto,Black,23001,Sedan,6396914
C_CND_011246,2/5/2023,Overhead Camshaft,Manual,Pale White,17001,Passenger,6352583
C_CND_011247,2/5/2023,Overhead Camshaft,Manual,Red,26000,Hardtop,6734867
C_CND_011248,2/5/2023,Double Overhead Camshaft,Auto,Black,9001,Hatchback,6760356
C_CND_011249,2/5/2023,Overhead Camshaft,Manual,Red,43001,Sedan,7030578
C_CND_011250,2/5/2023,Overhead Camshaft,Manual,Pale White,33001,Sedan,6924927
C_CND_011251,2/6/2023,Double Overhead Camshaft,Auto,Red,24000,Sedan,7667271
C_CND_011252,2/6/2023,Double Overhead Camshaft,Auto,Pale White,42000,Sedan,7738590
C_CND_011253,2/6/2023,Overhead Camshaft,Manual,Black,42000,Passenger,7711111
C_CND_011254,2/6/2023,Double Overhead Camshaft,Auto,Black,26850,Sedan,6374266
C_CND_011255,2/6/2023,Double Overhead Camshaft,Auto,Black,12001,Hatchback,8900007
C_CND_011256,2/7/2023,Double Overhead Camshaft,Auto,Black,23000,Hatchback,6662046
C_CND_011257,2/7/2023,Overhead Camshaft,Manual,Pale White,14000,Sedan,7287950
C_CND_011258,2/7/2023,Overhead Camshaft,Manual,Black,25500,SUV,6222226
C_CND_011259,2/7/2023,Double Overhead Camshaft,Auto,Pale White,46000,Sedan,7765314
C_CND_011260,2/7/2023,Double Overhead Camshaft,Auto,Pale White,21000,Hatchback,7681130
C_CND_011261,2/7/2023,Double Overhead Camshaft,Auto,Black,39000,Passenger,7626898
C_CND_011262,2/7/2023,Overhead Camshaft,Manual,Black,19000,SUV,6352111
C_CND_011263,2/7/2023,Double Overhead Camshaft,Auto,Black,26000,Hatchback,8733129
C_CND_011264,2/7/2023,Double Overhead Camshaft,Auto,Pale White,18000,Hardtop,8051521
C_CND_011265,2/7/2023,Overhead Camshaft,Manual,Pale White,13000,SUV,7540120
C_CND_011266,2/7/2023,Overhead Camshaft,Manual,Black,85000,Passenger,7947218
C_CND_011267,2/7/2023,Overhead Camshaft,Manual,Red,43800,Sedan,8664657
C_CND_011268,2/7/2023,Double Overhead Camshaft,Auto,Black,14000,SUV,8776461
C_CND_011269,2/7/2023,Overhead Camshaft,Manual,Black,21000,SUV,6755098
C_CND_011270,2/7/2023,Overhead Camshaft,Manual,Black,44001,Hardtop,7126309
C_CND_011271,2/7/2023,Double Overhead Camshaft,Auto,Red,41000,Hatchback,8391622
C_CND_011272,2/7/2023,Overhead Camshaft,Manual,Red,25001,Hatchback,8320785
C_CND_011273,2/7/2023,Overhead Camshaft,Manual,Black,49001,Hardtop,8043691
C_CND_011274,2/7/2023,Overhead Camshaft,Manual,Black,44000,Hardtop,7749703
C_CND_011275,2/7/2023,Overhead Camshaft,Manual,Pale White,12000,Hardtop,6474537
C_CND_011276,2/8/2023,Double Overhead Camshaft,Auto,Black,39000,SUV,7704207
C_CND_011277,2/8/2023,Overhead Camshaft,Manual,Red,16000,Sedan,7905341
C_CND_011278,2/8/2023,Overhead Camshaft,Manual,Black,43000,Sedan,7046207
C_CND_011279,2/8/2023,Overhead Camshaft,Manual,Pale White,54000,Sedan,8607212
C_CND_011280,2/8/2023,Overhead Camshaft,Manual,Red,43000,Passenger,8818091
C_CND_011281,2/8/2023,Overhead Camshaft,Manual,Black,25000,SUV,6346917
C_CND_011282,2/8/2023,Double Overhead Camshaft,Auto,Red,22000,SUV,6785863
C_CND_011283,2/8/2023,Double Overhead Camshaft,Auto,Pale White,46001,Hardtop,6161614
C_CND_011284,2/8/2023,Double Overhead Camshaft,Auto,Black,9001,SUV,7089092
C_CND_011285,2/8/2023,Double Overhead Camshaft,Auto,Pale White,75001,Hatchback,8309118
C_CND_011286,2/9/2023,Double Overhead Camshaft,Auto,Red,15000,Hatchback,7689061
C_CND_011287,2/9/2023,Double Overhead Camshaft,Auto,Pale White,62000,SUV,7843729
C_CND_011288,2/9/2023,Double Overhead Camshaft,Auto,Red,22000,SUV,6852640
C_CND_011289,2/9/2023,Overhead Camshaft,Manual,Red,71000,SUV,8603214
C_CND_011290,2/9/2023,Overhead Camshaft,Manual,Red,21000,Hardtop,7338033
C_CND_011291,2/9/2023,Double Overhead Camshaft,Auto,Black,24000,SUV,6931243
C_CND_011292,2/9/2023,Overhead Camshaft,Manual,Black,69000,Sedan,6367932
C_CND_011293,2/9/2023,Double Overhead Camshaft,Auto,Black,60000,Sedan,6932058
C_CND_011294,2/9/2023,Overhead Camshaft,Manual,Red,11001,Hatchback,6087578
C_CND_011295,2/9/2023,Double Overhead Camshaft,Auto,Pale White,26001,SUV,7882284
C_CND_011296,2/11/2023,Double Overhead Camshaft,Auto,Black,11000,Passenger,7333442
C_CND_011297,2/11/2023,Double Overhead Camshaft,Auto,Pale White,17500,Sedan,7696937
C_CND_011298,2/11/2023,Double Overhead Camshaft,Auto,Black,33500,Hardtop,6089986
C_CND_011299,2/11/2023,Overhead Camshaft,Manual,Black,11000,Passenger,8537598
C_CND_011300,2/11/2023,Double Overhead Camshaft,Auto,Red,16001,SUV,8221718
C_CND_011301,2/12/2023,Overhead Camshaft,Manual,Pale White,20000,Hatchback,6605532
C_CND_011302,2/12/2023,Double Overhead Camshaft,Auto,Pale White,21000,Sedan,7178121
C_CND_011303,2/12/2023,Overhead Camshaft,Manual,Red,24000,Hardtop,6217766
C_CND_011304,2/12/2023,Overhead Camshaft,Manual,Pale White,24000,Hatchback,7238916
C_CND_011305,2/12/2023,Double Overhead Camshaft,Auto,Black,19000,Passenger,7777467
C_CND_011306,2/12/2023,Overhead Camshaft,Manual,Red,37000,SUV,7478839
C_CND_011307,2/12/2023,Double Overhead Camshaft,Auto,Red,39000,Sedan,6860207
C_CND_011308,2/12/2023,Double Overhead Camshaft,Auto,Pale White,42000,Hatchback,7189712
C_CND_011309,2/12/2023,Double Overhead Camshaft,Auto,Red,21000,Hardtop,8866037
C_CND_011310,2/12/2023,Double Overhead Camshaft,Auto,Pale White,26001,Passenger,6584523
C_CND_011311,2/13/2023,Overhead Camshaft,Manual,Black,29000,Hatchback,6224703
C_CND_011312,2/13/2023,Double Overhead Camshaft,Auto,Pale White,19000,Passenger,8623253
C_CND_011313,2/13/2023,Overhead Camshaft,Manual,Pale White,17500,Passenger,6980660
C_CND_011314,2/13/2023,Double Overhead Camshaft,Auto,Pale White,38000,Sedan,7811940
C_CND_011315,2/13/2023,Double Overhead Camshaft,Auto,Black,33000,Hardtop,8034219
C_CND_011316,2/14/2023,Double Overhead Camshaft,Auto,Pale White,51000,Hatchback,7135284
C_CND_011317,2/14/2023,Overhead Camshaft,Manual,Red,31000,Passenger,6887443
C_CND_011318,2/14/2023,Double Overhead Camshaft,Auto,Pale White,20000,Hatchback,6816659
C_CND_011319,2/14/2023,Overhead Camshaft,Manual,Red,17000,Sedan,6735913
C_CND_011320,2/14/2023,Double Overhead Camshaft,Auto,Red,57000,SUV,7292819
C_CND_011321,2/14/2023,Overhead Camshaft,Manual,Pale White,20000,Passenger,6689315
C_CND_011322,2/14/2023,Double Overhead Camshaft,Auto,Red,12000,Passenger,7436232
C_CND_011323,2/14/2023,Overhead Camshaft,Manual,Red,22000,SUV,6834302
C_CND_011324,2/14/2023,Overhead Camshaft,Manual,Pale White,14000,Hardtop,7227870
C_CND_011325,2/14/2023,Double Overhead Camshaft,Auto,Black,12000,Hardtop,6261894
C_CND_011326,2/14/2023,Overhead Camshaft,Manual,Black,29000,Hatchback,7158473
C_CND_011327,2/14/2023,Double Overhead Camshaft,Auto,Pale White,46000,Sedan,7412226
C_CND_011328,2/14/2023,Overhead Camshaft,Manual,Black,27000,Passenger,6656188
C_CND_011329,2/14/2023,Double Overhead Camshaft,Auto,Red,19000,Hatchback,6730502
C_CND_011330,2/14/2023,Overhead Camshaft,Manual,Red,24000,SUV,6743358
C_CND_011331,2/14/2023,Overhead Camshaft,Manual,Black,85500,Passenger,7551848
C_CND_011332,2/14/2023,Double Overhead Camshaft,Auto,Black,60000,Hatchback,7550369
C_CND_011333,2/14/2023,Double Overhead Camshaft,Auto,Black,16000,Passenger,8724324
C_CND_011334,2/14/2023,Overhead Camshaft,Manual,Black,69000,Sedan,8759417
C_CND_011335,2/14/2023,Overhead Camshaft,Manual,Pale White,16000,Passenger,8000340
C_CND_011336,2/14/2023,Double Overhead Camshaft,Auto,Black,31001,Sedan,7850103
C_CND_011337,2/14/2023,Overhead Camshaft,Manual,Black,69001,Sedan,7065240
C_CND_011338,2/14/2023,Overhead Camshaft,Manual,Red,25601,Sedan,8317605
C_CND_011339,2/14/2023,Overhead Camshaft,Manual,Black,18001,Passenger,8515893
C_CND_011340,2/14/2023,Overhead Camshaft,Manual,Black,18001,Passenger,8475470
C_CND_011341,2/15/2023,Double Overhead Camshaft,Auto,Pale White,25000,SUV,6386680
C_CND_011342,2/15/2023,Overhead Camshaft,Manual,Black,18000,SUV,6042237
C_CND_011343,2/15/2023,Double Overhead Camshaft,Auto,Red,19000,Passenger,8815949
C_CND_011344,2/15/2023,Overhead Camshaft,Manual,Black,21500,SUV,6174375
C_CND_011345,2/15/2023,Double Overhead Camshaft,Auto,Pale White,46000,Passenger,6731424
C_CND_011346,2/15/2023,Double Overhead Camshaft,Auto,Red,39500,Sedan,6647432
C_CND_011347,2/15/2023,Double Overhead Camshaft,Auto,Red,31000,Hatchback,7225992
C_CND_011348,2/15/2023,Overhead Camshaft,Manual,Black,34000,Sedan,6824758
C_CND_011349,2/15/2023,Double Overhead Camshaft,Auto,Red,12000,Hardtop,8425291
C_CND_011350,2/15/2023,Double Overhead Camshaft,Auto,Black,19501,Passenger,7748091
C_CND_011351,2/16/2023,Overhead Camshaft,Manual,Pale White,27000,Passenger,7942525
C_CND_011352,2/16/2023,Overhead Camshaft,Manual,Black,25000,SUV,8483485
C_CND_011353,2/16/2023,Double Overhead Camshaft,Auto,Pale White,32000,Hatchback,7249821
C_CND_011354,2/16/2023,Overhead Camshaft,Manual,Black,20000,SUV,8651704
C_CND_011355,2/16/2023,Double Overhead Camshaft,Auto,Black,9000,Hatchback,6829571
C_CND_011356,2/16/2023,Overhead Camshaft,Manual,Pale White,54000,SUV,6503699
C_CND_011357,2/16/2023,Double Overhead Camshaft,Auto,Pale White,46000,Sedan,7549223
C_CND_011358,2/16/2023,Overhead Camshaft,Manual,Red,37000,Hatchback,8560132
C_CND_011359,2/16/2023,Overhead Camshaft,Manual,Pale White,13000,Passenger,6956442
C_CND_011360,2/16/2023,Overhead Camshaft,Manual,Pale White,57250,Hardtop,8639099
C_CND_011361,2/16/2023,Overhead Camshaft,Manual,Pale White,12000,Hardtop,8926161
C_CND_011362,2/16/2023,Double Overhead Camshaft,Auto,Pale White,20200,Hatchback,8905845
C_CND_011363,2/16/2023,Overhead Camshaft,Manual,Pale White,14000,SUV,7783308
C_CND_011364,2/16/2023,Double Overhead Camshaft,Auto,Pale White,51500,Sedan,6100666
C_CND_011365,2/16/2023,Double Overhead Camshaft,Auto,Pale White,31000,Sedan,8183963
C_CND_011366,2/16/2023,Double Overhead Camshaft,Auto,Red,19000,SUV,8732033
C_CND_011367,2/16/2023,Overhead Camshaft,Manual,Pale White,13000,Hatchback,7907509
C_CND_011368,2/16/2023,Double Overhead Camshaft,Auto,Red,21000,Hardtop,8469887
C_CND_011369,2/16/2023,Double Overhead Camshaft,Auto,Red,24700,Hatchback,8822009
C_CND_011370,2/16/2023,Overhead Camshaft,Manual,Black,36000,Hatchback,7869403
C_CND_011371,2/16/2023,Double Overhead Camshaft,Auto,Pale White,10000,SUV,7882139
C_CND_011372,2/16/2023,Double Overhead Camshaft,Auto,Pale White,53000,Hardtop,7099466
C_CND_011373,2/16/2023,Double Overhead Camshaft,Auto,Pale White,45000,SUV,7508206
C_CND_011374,2/16/2023,Double Overhead Camshaft,Auto,Pale White,21200,Sedan,8344382
C_CND_011375,2/16/2023,Overhead Camshaft,Manual,Red,21000,Hardtop,8566808
C_CND_011376,2/16/2023,Overhead Camshaft,Manual,Red,49000,SUV,8574506
C_CND_011377,2/16/2023,Double Overhead Camshaft,Auto,Black,33000,Hardtop,6884032
C_CND_011378,2/16/2023,Double Overhead Camshaft,Auto,Red,14000,Sedan,6768765
C_CND_011379,2/16/2023,Overhead Camshaft,Manual,Red,22000,SUV,8217805
C_CND_011380,2/16/2023,Overhead Camshaft,Manual,Red,13000,Passenger,7421741
C_CND_011381,2/16/2023,Overhead Camshaft,Manual,Red,37000,Passenger,8672339
C_CND_011382,2/16/2023,Double Overhead Camshaft,Auto,Red,39001,Hardtop,6837246
C_CND_011383,2/16/2023,Double Overhead Camshaft,Auto,Pale White,25000,SUV,7145763
C_CND_011384,2/16/2023,Overhead Camshaft,Manual,Red,26001,Hardtop,8358205
C_CND_011385,2/16/2023,Overhead Camshaft,Manual,Pale White,17000,SUV,8266142
C_CND_011386,2/16/2023,Double Overhead Camshaft,Auto,Pale White,22000,SUV,7446009
C_CND_011387,2/16/2023,Overhead Camshaft,Manual,Black,38000,Hardtop,8579930
C_CND_011388,2/16/2023,Overhead Camshaft,Manual,Red,12001,Passenger,7177779
C_CND_011389,2/16/2023,Double Overhead Camshaft,Auto,Pale White,22000,Hardtop,7150312
C_CND_011390,2/16/2023,Double Overhead Camshaft,Auto,Red,24001,Hatchback,7609014
C_CND_011391,2/16/2023,Double Overhead Camshaft,Auto,Black,26001,Sedan,6765958
C_CND_011392,2/16/2023,Overhead Camshaft,Manual,Black,69001,SUV,7897098
C_CND_011393,2/16/2023,Overhead Camshaft,Manual,Red,71001,SUV,6044809
C_CND_011394,2/16/2023,Double Overhead Camshaft,Auto,Pale White,19001,Passenger,6288576
C_CND_011395,2/16/2023,Double Overhead Camshaft,Auto,Pale White,32001,SUV,7911022
C_CND_011396,2/19/2023,Double Overhead Camshaft,Auto,Pale White,21000,Sedan,6078607
C_CND_011397,2/19/2023,Overhead Camshaft,Manual,Pale White,13000,SUV,6790712
C_CND_011398,2/19/2023,Overhead Camshaft,Manual,Black,43000,SUV,8300052
C_CND_011399,2/19/2023,Overhead Camshaft,Manual,Pale White,22000,Hatchback,6762789
C_CND_011400,2/19/2023,Double Overhead Camshaft,Auto,Black,26000,SUV,8754307
C_CND_011401,2/19/2023,Double Overhead Camshaft,Auto,Pale White,32000,Hatchback,6111439
C_CND_011402,2/19/2023,Double Overhead Camshaft,Auto,Red,29880,Sedan,8332327
C_CND_011403,2/19/2023,Overhead Camshaft,Manual,Black,22000,SUV,8923951
C_CND_011404,2/19/2023,Double Overhead Camshaft,Auto,Red,23000,SUV,8655889
C_CND_011405,2/19/2023,Double Overhead Camshaft,Auto,Pale White,36000,Passenger,7678979
C_CND_011406,2/19/2023,Overhead Camshaft,Manual,Red,25001,Sedan,6187237
C_CND_011407,2/19/2023,Double Overhead Camshaft,Auto,Pale White,45001,SUV,7012532
C_CND_011408,2/19/2023,Overhead Camshaft,Manual,Black,25201,SUV,8604305
C_CND_011409,2/19/2023,Overhead Camshaft,Manual,Red,17001,Hatchback,8392659
C_CND_011410,2/19/2023,Overhead Camshaft,Manual,Red,21001,SUV,8159289
C_CND_011411,2/19/2023,Double Overhead Camshaft,Auto,Black,28600,Hatchback,8093293
C_CND_011412,2/19/2023,Overhead Camshaft,Manual,Red,25001,Hardtop,6584924
C_CND_011413,2/19/2023,Overhead Camshaft,Manual,Red,24001,Hardtop,8475588
C_CND_011414,2/19/2023,Double Overhead Camshaft,Auto,Pale White,46000,SUV,7478374
C_CND_011415,2/19/2023,Overhead Camshaft,Manual,Red,21001,Hardtop,6904832
C_CND_011416,2/19/2023,Double Overhead Camshaft,Auto,Black,60001,Sedan,8182184
C_CND_011417,2/19/2023,Overhead Camshaft,Manual,Pale White,17001,Passenger,7584246
C_CND_011418,2/19/2023,Overhead Camshaft,Manual,Pale White,27001,SUV,8703988
C_CND_011419,2/19/2023,Double Overhead Camshaft,Auto,Red,19001,SUV,6278710
C_CND_011420,2/19/2023,Overhead Camshaft,Manual,Pale White,28001,SUV,7266924
C_CND_011421,2/20/2023,Overhead Camshaft,Manual,Pale White,24000,Hatchback,8715544
C_CND_011422,2/20/2023,Double Overhead Camshaft,Auto,Red,19000,Hatchback,7685949
C_CND_011423,2/20/2023,Double Overhead Camshaft,Auto,Red,28001,Hatchback,8810212
C_CND_011424,2/20/2023,Double Overhead Camshaft,Auto,Red,15001,Hardtop,8075635
C_CND_011425,2/20/2023,Double Overhead Camshaft,Auto,Pale White,12001,Passenger,7358497
C_CND_011426,2/21/2023,Double Overhead Camshaft,Auto,Pale White,31000,Hatchback,7421540
C_CND_011427,2/21/2023,Overhead Camshaft,Manual,Black,21000,SUV,6815139
C_CND_011428,2/21/2023,Double Overhead Camshaft,Auto,Pale White,21500,Hatchback,7951742
C_CND_011429,2/21/2023,Overhead Camshaft,Manual,Black,85300,Hatchback,8250761
C_CND_011430,2/21/2023,Overhead Camshaft,Manual,Red,17000,Hatchback,8957081
C_CND_011431,2/21/2023,Overhead Camshaft,Manual,Red,21000,Hatchback,7983497
C_CND_011432,2/21/2023,Overhead Camshaft,Manual,Red,24000,Sedan,7403243
C_CND_011433,2/21/2023,Double Overhead Camshaft,Auto,Black,22001,Passenger,6127980
C_CND_011434,2/21/2023,Double Overhead Camshaft,Auto,Red,15501,Hatchback,8972280
C_CND_011435,2/21/2023,Overhead Camshaft,Manual,Pale White,14001,SUV,6580257
C_CND_011436,2/21/2023,Double Overhead Camshaft,Auto,Red,22001,Passenger,7241272
C_CND_011437,2/21/2023,Double Overhead Camshaft,Auto,Black,33100,Hardtop,8942052
C_CND_011438,2/21/2023,Overhead Camshaft,Manual,Black,19200,SUV,8852081
C_CND_011439,2/21/2023,Double Overhead Camshaft,Auto,Pale White,27000,Hardtop,6610853
C_CND_011440,2/21/2023,Double Overhead Camshaft,Auto,Red,12000,Sedan,8274820
C_CND_011441,2/21/2023,Overhead Camshaft,Manual,Pale White,22000,Hatchback,6606112
C_CND_011442,2/21/2023,Double Overhead Camshaft,Auto,Pale White,10000,SUV,8675055
C_CND_011443,2/21/2023,Overhead Camshaft,Manual,Black,42000,Passenger,7816714
C_CND_011444,2/21/2023,Double Overhead Camshaft,Auto,Black,18000,Hatchback,8450369
C_CND_011445,2/21/2023,Double Overhead Camshaft,Auto,Pale White,25000,SUV,6491180
C_CND_011446,2/21/2023,Overhead Camshaft,Manual,Red,25000,Sedan,6997470
C_CND_011447,2/21/2023,Overhead Camshaft,Manual,Pale White,14400,SUV,8126911
